Turn Count,Attack Count,Switch Count,Average HP,Pokemons,File
30,19,11,2.3795013850415514,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.14}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0.002770083102493075}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-112.html
23,15,9,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-113.html
22,15,9,2.3333333333333335,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.14}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-114.html
19,11,9,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-115.html
22,16,8,2.3333333333333335,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.14}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-116.html
23,14,11,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-117.html
55,47,10,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-118.html
25,17,10,28.668261562998403,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.8223684210526315}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.8977272727272727}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-119.html
31,29,9,9.217956750851487,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.5164473684210527}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0.03663003663003663}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-120.html
57,49,11,6.785785486443381,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.19407894736842105}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.21306818181818182}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-121.html
16,14,5,22.27913752913753,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0.2517482517482518}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0.085}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 1}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Heatran': {'base_form': 'Heatran', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-128.html
19,14,8,19.166666666666664,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0.15}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 1}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Heatran': {'base_form': 'Heatran', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-129.html
45,37,9,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Heatran': {'base_form': 'Heatran', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-130.html
20,11,10,13.679303152987362,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0.08391608391608392}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.7368421052631579}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Heatran': {'base_form': 'Heatran', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-131.html
22,17,8,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}, 'Corviknight': {'base_form': 'Corviknight', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Excadrill': {'base_form': 'Excadrill', 'HP': 0}, 'Heatran': {'base_form': 'Heatran', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-132.html
22,17,8,14.144736842105262,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Tyranitar': {'base_form': 'Tyranitar', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0.625}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.2236842105263158}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-138.html
15,12,7,42.082464825429916,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Tyranitar': {'base_form': 'Tyranitar', 'HP': 0.8341584158415841}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 1}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0.45394736842105265}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.23684210526315788}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-139.html
13,7,7,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Tyranitar': {'base_form': 'Tyranitar', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-140.html
17,12,9,40.196717040125066,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Tyranitar': {'base_form': 'Tyranitar', 'HP': 0.18811881188118812}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 1}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0.6118421052631579}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0.6118421052631579}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-141.html
40,30,11,0.0,"{'Dragapult': {'base_form': 'Dragapult', 'HP': 0}, 'Tyranitar': {'base_form': 'Tyranitar', 'HP': 0}, 'Ferrothorn': {'base_form': 'Ferrothorn', 'HP': 0}, 'Rotom-Wash': {'base_form': 'Rotom', 'HP': 0}, 'Toxapex': {'base_form': 'Toxapex', 'HP': 0}, 'Clefable': {'base_form': 'Clefable', 'HP': 0}}",battle_log\pokellmon_vs_bot\without_context_gpt_4_turbo_5_9\divyansh7877 - battle-gen8ou-142.html
